"State","Agency_type","Agency_name","Race","Religion","Sexual_orientation","Ethnicity","Disability","Gender","Gender_Identity","column_1st_quarter","column_2nd_quarter","column_3rd_quarter","column_4th_quarter","Population"
"Rhode_Island","Cities","Central Falls","1","0","0","0","0","0","0","0","1","0","0","19404"
"Rhode_Island","Cities","Johnston","1","0","0","0","0","0","0","1","0","0","0","29068"
"Rhode_Island","Cities","Newport","1","0","0","0","0","0","0","0","0","1","0","23874"
"Rhode_Island","Cities","Providence","0","0","0","1","0","0","0","1","0","0","0","178887"
"Rhode_Island","Cities","Warwick","0","1","0","0","0","0","0","0","0","1","0","81789"
"Rhode_Island","Cities","West Warwick","0","1","0","0","0","0","0","0","0","0","1","28817"
"Rhode_Island","Universities and Colleges","University of Rhode Island","1","0","0","0","0","0","0","0","0","1","0","16451"
"South_Carolina","Cities","Anderson","1","0","0","0","0","0","0","0","0","0","1","26812"
"South_Carolina","Cities","Belton","0","0","1","0","0","0","0","1","0","0","0","4222"
"South_Carolina","Cities","Chapin","1","0","0","0","0","0","0","0","0","0","1","1506"
"South_Carolina","Cities","Charleston","2","0","0","0","0","0","0","2","0","0","0","127206"
"South_Carolina","Cities","Clover","0","0","1","0","0","0","0","0","0","1","0","5342"
"South_Carolina","Cities","Columbia","1","0","1","0","0","0","0","0","1","1","0","132240"
"South_Carolina","Cities","Dillon","0","1","0","0","0","0","0","0","1","0","0","6627"
"South_Carolina","Cities","Forest Acres","1","0","0","0","0","0","0","0","1","0","0","10516"
"South_Carolina","Cities","Georgetown","1","0","0","0","0","0","0","0","0","1","0","9072"
"South_Carolina","Cities","Goose Creek","1","0","0","0","0","0","0","0","0","1","0","39425"
"South_Carolina","Cities","Greenville","1","0","0","0","0","0","0","0","0","0","1","61185"
"South_Carolina","Cities","Hardeeville","0","0","0","1","0","0","0","0","1","0","0","4064"
"South_Carolina","Cities","Hartsville","1","0","0","0","0","0","0","0","0","1","0","7877"
"South_Carolina","Cities","Holly Hill","1","0","0","0","0","0","0","1","0","0","0","1259"
"South_Carolina","Cities","Honea Path","1","0","0","0","0","0","0","0","0","0","1","3613"
"South_Carolina","Cities","Latta","1","0","0","0","0","0","0","1","0","0","0","1349"
"South_Carolina","Cities","Lexington","1","0","0","0","0","0","0","0","1","0","0","19547"
"South_Carolina","Cities","Manning","0","0","1","0","0","0","0","0","0","0","1","4034"
"South_Carolina","Cities","Mauldin","0","0","0","1","0","0","0","0","0","1","0","24099"
"South_Carolina","Cities","Orangeburg","0","0","1","0","0","0","0","0","1","0","0","13826"
"South_Carolina","Cities","Salley","1","0","0","0","0","0","0","0","0","1","0","412"
"South_Carolina","Cities","St. George","1","0","0","0","0","0","0","1","0","0","0","2139"
"South_Carolina","Cities","Summerville","2","0","0","0","0","0","0","1","1","0","0","45210"
"South_Carolina","Cities","Winnsboro","0","6","0","0","0","0","0","2","3","0","1","3428"
"South_Carolina","Universities and Colleges","The Citadel","1","0","0","0","0","0","0","0","0","1","0","3499"
"South_Carolina","Universities and Colleges","""University of South Carolina, Upstate""","1","0","0","0","0","0","0","1","0","0","0","5561"
"South_Carolina","Metropolitan Counties","Berkeley","2","0","0","0","0","0","0","2","0","0","0","0"
"South_Carolina","Metropolitan Counties","Fairfield","1","0","0","0","0","0","0","0","1","0","0","0"
"South_Carolina","Metropolitan Counties","Horry County Police Department","1","0","0","1","0","0","0","1","0","0","1","0"
"South_Carolina","Metropolitan Counties","Lancaster","0","1","0","0","0","0","0","1","0","0","0","0"
"South_Carolina","Metropolitan Counties","Lexington","2","0","0","0","0","0","0","1","1","0","0","0"
"South_Carolina","Metropolitan Counties","Sumter","1","0","1","0","0","0","0","0","0","2","0","0"
"South_Carolina","Metropolitan Counties","Union","0","1","0","0","0","0","0","0","0","1","0","0"
"South_Carolina","Metropolitan Counties","York","1","0","0","0","0","0","0","0","1","0","0","0"
"South_Carolina","Nonmetropolitan Counties","Chesterfield","1","0","0","0","0","0","0","1","0","0","0","0"
"South_Carolina","Nonmetropolitan Counties","Colleton","1","0","0","0","0","0","0","0","0","1","0","0"
"South_Carolina","Nonmetropolitan Counties","Georgetown","1","0","0","0","0","0","0","0","0","0","1","0"
"South_Carolina","Nonmetropolitan Counties","Hampton","1","0","0","0","0","0","0","0","0","0","1","0"
"South_Carolina","Nonmetropolitan Counties","Marlboro","1","0","0","0","0","0","0","1","0","0","0","0"
"South_Dakota","Cities","Aberdeen","1","0","0","0","0","0","0","0","0","0","1","26999"
"South_Dakota","Cities","Mitchell","1","0","0","0","0","0","0","0","0","1","0","15555"
"South_Dakota","Cities","Rapid City","0","0","1","0","0","0","0","1","0","0","0","70406"
"South_Dakota","Cities","Sioux Falls","3","1","0","0","0","0","0","1","0","2","1","161754"
"South_Dakota","Cities","Vermillion","1","0","0","0","0","0","0","1","0","0","0","10892"
"South_Dakota","Nonmetropolitan Counties","Codington","3","0","0","0","0","0","0","1","0","2","0","0"
"South_Dakota","Nonmetropolitan Counties","Corson","1","0","0","0","0","0","0","0","1","0","0","0"
"South_Dakota","Nonmetropolitan Counties","Hutchinson","0","1","0","0","0","0","0","1","0","0","0","0"
"Tennessee","Cities","Ashland City","1","0","0","0","0","0","0","0","1","0","0","4637"
"Tennessee","Cities","Athens","1","0","0","0","0","0","0","0","0","1","0","13504"
"Tennessee","Cities","Atoka","0","0","0","0","1","0","0","0","0","1","0","8821"
"Tennessee","Cities","Bristol","1","0","2","1","0","0","0","0","0","0","5","26660"
"Tennessee","Cities","Burns","1","0","0","0","0","0","0","0","0","1","0","1469"
"Tennessee","Cities","Chattanooga","2","1","0","0","0","0","0","0","0","2","1","172286"
"Tennessee","Cities","Clarksville","0","0","5","6","0","0","0","1","2","0","8","145599"
"Tennessee","Cities","Collegedale","1","0","0","0","0","0","0","0","0","1","0","9468"
"Tennessee","Cities","Covington","1","0","0","12","4","0","0","3","1","5","8","9076"
"Tennessee","Cities","Dyersburg","1","0","0","0","0","0","0","0","0","1","0","17013"
"Tennessee","Cities","Elizabethton","0","0","1","0","0","0","0","0","0","1","0","14220"
"Tennessee","Cities","Fayetteville","1","0","0","0","0","0","0","0","0","1","0","7155"
"Tennessee","Cities","Franklin","1","0","0","0","0","0","0","0","0","1","0","67465"
"Tennessee","Cities","Gatlinburg","0","0","0","1","0","0","0","1","0","0","0","4074"
"Tennessee","Cities","Graysville","2","0","0","0","0","0","0","0","1","1","0","1512"
"Tennessee","Cities","Greeneville","0","0","1","0","0","0","0","0","1","0","0","15015"
"Tennessee","Cities","Humboldt","1","0","0","0","0","0","0","0","0","1","0","8458"
"Tennessee","Cities","Jackson","0","2","2","0","0","0","0","2","0","1","1","67371"
"Tennessee","Cities","Johnson City","2","0","0","0","0","0","0","1","1","0","0","64928"
"Tennessee","Cities","Jonesborough","0","0","0","4","1","0","0","0","0","2","3","5163"
"Tennessee","Cities","Kingsport","2","0","0","0","0","0","0","0","0","1","1","51496"
"Tennessee","Cities","Knoxville","0","0","0","2","0","0","0","0","1","1","0","183249"
"Tennessee","Cities","Manchester","0","0","0","2","0","0","0","1","1","0","0","10258"
"Tennessee","Cities","Mason","1","0","0","0","0","0","0","0","1","0","0","1611"
"Tennessee","Cities","McMinnville","0","0","0","1","0","0","0","0","0","0","1","13595"
"Tennessee","Cities","Memphis","9","0","12","1","1","0","1","6","5","9","4","657691"
"Tennessee","Cities","Milan","1","0","0","0","0","0","0","0","0","0","1","7789"
"Tennessee","Cities","Millersville","2","0","1","0","0","0","0","0","0","3","0","6596"
"Tennessee","Cities","Millington","2","0","0","4","0","0","0","0","2","0","4","10500"
"Tennessee","Cities","Monterey","0","0","0","1","0","0","0","0","1","0","0","2829"
"Tennessee","Cities","Mount Carmel","0","0","0","0","1","0","0","0","1","0","0","5422"
"Tennessee","Cities","Munford","0","0","0","1","0","0","0","0","0","0","1","6036"
"Tennessee","Cities","Murfreesboro","0","0","1","0","0","0","0","0","0","0","1","115587"
"Tennessee","Cities","Nashville","4","0","1","1","0","0","0","3","1","1","1","635673"
"Tennessee","Cities","Oliver Springs","1","1","0","0","0","0","0","0","0","2","0","3250"
"Tennessee","Cities","Paris","0","0","1","0","0","0","0","0","0","0","1","10168"
"Tennessee","Cities","Pigeon Forge","0","0","0","1","0","0","0","0","1","0","0","6023"
"Tennessee","Cities","Rossville","0","0","2","0","0","0","0","0","2","0","0","679"
"Tennessee","Cities","Shelbyville","0","0","1","0","0","0","0","0","0","1","0","20669"
"Tennessee","Cities","Spring Hill","4","0","0","0","0","0","0","2","2","0","0","31807"
"Tennessee","Cities","Tullahoma","1","0","0","0","0","0","0","0","0","0","1","18773"
"Tennessee","Cities","Wartburg","0","0","1","0","0","0","0","0","1","0","0","912"
"Tennessee","Universities and Colleges","Christian Brothers University","1","0","0","0","0","0","0","0","0","0","1","1603"
"Tennessee","Universities and Colleges","Southwest Tennessee Community College","0","0","1","0","0","0","0","0","1","0","0","12220"
"Tennessee","Universities and Colleges","Vanderbilt University","3","1","1","0","0","0","0","1","1","0","3","12710"
"Tennessee","Metropolitan Counties","Hickman","1","0","1","1","0","0","0","0","0","2","1","0"
"Tennessee","Metropolitan Counties","Jefferson","1","0","0","0","0","0","0","0","0","1","0","0"
"Tennessee","Metropolitan Counties","Marion","1","0","0","0","0","0","0","0","0","0","1","0"
"Tennessee","Metropolitan Counties","Robertson","0","1","0","0","0","0","0","0","0","0","1","0"
"Tennessee","Metropolitan Counties","Shelby","5","1","3","36","1","0","0","2","7","20","17","0"
"Tennessee","Metropolitan Counties","Sullivan","2","1","0","2","0","0","0","1","2","2","0","0"
"Tennessee","Metropolitan Counties","Tipton","2","0","0","0","0","0","0","1","0","1","0","0"
"Tennessee","Nonmetropolitan Counties","Bledsoe","0","0","0","1","0","0","0","0","0","1","0","0"
"Tennessee","Nonmetropolitan Counties","Henry","0","0","0","2","0","0","0","0","0","1","1","0"
"Tennessee","Nonmetropolitan Counties","Lake","0","0","1","0","0","0","0","0","0","1","0","0"
"Tennessee","State Police Agencies","Department of Safety","0","0","0","1","0","0","0","1","0","0","0","0"
"Texas","Cities","Austin","0","0","1","3","0","0","0","2","1","1","0","859180"
"Texas","Cities","Beaumont","3","0","0","0","0","0","0","2","1","0","0","118177"
"Texas","Cities","Bellaire","0","0","1","0","0","0","0","0","0","1","0","17617"
"Texas","Cities","Bellmead","2","0","0","0","0","0","0","0","1","0","1","9950"
"Texas","Cities","Benbrook","1","0","0","0","0","0","0","0","0","0","1","22157"
"Texas","Cities","Brownwood","1","0","0","0","0","0","0","0","1","0","0","18873"
"Texas","Cities","Carthage","0","0","1","0","0","0","0","0","0","1","0","6918"
"Texas","Cities","Commerce","1","0","0","0","1","0","0","1","1","0","0","8267"
"Texas","Cities","Corpus Christi","0","0","1","0","0","0","0","0","0","0","1","314523"
"Texas","Cities","Dallas","3","2","9","4","0","0","0","2","4","9","3","1255015"
"Texas","Cities","Denison","1","0","0","0","1","0","0","0","1","1","0","22652"
"Texas","Cities","Denton","1","0","0","0","0","0","0","0","1","0","0","123260"
"Texas","Cities","El Paso","0","0","3","0","0","0","0","2","1","0","0","679700"
"Texas","Cities","Everman","0","0","1","0","0","0","0","1","0","0","0","6276"
"Texas","Cities","Fort Worth","9","0","2","5","0","0","0","5","1","6","4","789035"
"Texas","Cities","Frisco","1","1","0","0","0","0","0","0","2","0","0","131769"
"Texas","Cities","Gainesville","1","0","0","0","0","0","0","0","0","1","0","16089"
"Texas","Cities","Garland","1","0","1","0","0","0","0","1","0","1","0","235683"
"Texas","Cities","Grapevine","1","0","0","0","0","0","0","0","0","1","0","49075"
"Texas","Cities","Harlingen","1","0","0","0","0","0","0","0","0","1","0","65885"
"Texas","Cities","Houston","4","0","5","4","0","0","0","4","5","1","3","2180606"
"Texas","Cities","Lancaster","0","0","1","0","0","0","0","0","0","0","1","38209"
"Texas","Cities","Longview","1","0","0","0","0","0","0","0","0","1","0","81273"
"Texas","Cities","Marble Falls","1","0","0","0","0","0","0","0","0","1","0","6095"
"Texas","Cities","McAllen","0","0","1","0","0","0","0","0","1","0","0","136169"
"Texas","Cities","McKinney","1","0","1","2","0","0","0","0","1","1","2","146869"
"Texas","Cities","Mercedes","1","0","0","0","0","0","0","0","0","1","0","16480"
"Texas","Cities","Mineral Wells","0","0","1","0","0","0","0","0","0","0","1","16717"
"Texas","Cities","Pasadena","1","0","0","0","0","0","0","1","0","0","0","153195"
"Texas","Cities","Plano","1","0","0","1","0","0","0","1","0","0","1","275795"
"Texas","Cities","Richmond","0","0","1","0","0","0","0","1","0","0","0","11841"
"Texas","Cities","San Angelo","1","0","0","0","0","0","0","1","0","0","0","96661"
"Texas","Cities","San Antonio","3","0","7","1","0","0","0","3","3","3","2","1399725"
"Texas","Cities","Springtown","0","0","1","0","0","0","0","0","0","1","0","2698"
"Texas","Cities","Temple","1","0","0","0","0","0","0","0","0","1","0","69937"
"Texas","Cities","Terrell","1","0","0","0","0","0","0","1","0","0","0","16233"
"Texas","Cities","Tyler","1","0","3","1","0","0","0","2","1","0","2","100033"
"Texas","Cities","Victoria","0","2","0","0","0","0","0","0","0","1","1","64979"
"Texas","Cities","Vidor","1","0","0","0","0","0","0","0","0","1","0","10984"
"Texas","Cities","Whitehouse","1","0","0","0","0","0","0","1","0","0","0","7919"
"Texas","Universities and Colleges","Amarillo College","1","0","0","0","0","0","0","1","0","0","0","11530"
"Texas","Universities and Colleges","Southern Methodist University","2","1","0","0","0","0","0","1","1","1","0","10893"
"Texas","Universities and Colleges","""University of Texas, Austin""","1","0","0","0","0","0","0","1","0","0","0","52186"
"Texas","Metropolitan Counties","Collin","0","0","0","1","0","0","0","1","0","0","0","0"
"Texas","Metropolitan Counties","Goliad","1","0","0","0","0","0","0","0","0","1","0","0"
"Texas","Metropolitan Counties","Harris","1","1","0","1","0","0","0","1","1","0","1","0"
"Texas","Metropolitan Counties","Hunt","0","0","0","1","0","0","0","0","0","0","1","0"
"Texas","Metropolitan Counties","Nueces","1","0","0","0","0","0","0","0","1","0","0","0"
"Texas","Metropolitan Counties","Travis","1","0","2","1","0","0","0","2","1","0","1","0"
"Texas","Other Agencies","""Independent School District, Humble""","0","0","1","0","0","0","0","1","0","0","0","0"
"Utah","Cities","Bountiful","4","0","0","1","0","0","0","0","1","2","2","42976"
"Utah","Cities","Brigham City","2","0","0","0","0","0","0","1","0","1","0","18217"
"Utah","Cities","Centerville","1","1","0","0","0","0","0","0","2","0","0","16488"
"Utah","Cities","Draper","0","1","0","0","0","0","0","0","0","1","0","44680"
"Utah","Cities","Farmington","2","0","1","0","0","0","0","0","3","0","0","21582"
"Utah","Cities","Grantsville","1","0","0","0","0","0","0","0","0","1","0","9530"
"Utah","Cities","Heber","0","1","0","0","0","0","0","0","1","0","0","12544"
"Utah","Cities","Moab","0","0","0","1","0","0","0","0","1","0","0","5096"
"Utah","Cities","Murray","1","0","0","0","0","0","0","0","0","1","0","48767"
"Utah","Cities","North Salt Lake","0","0","0","0","1","0","0","1","0","0","0","16815"
"Utah","Cities","Pleasant Grove","2","0","0","0","0","0","0","0","0","1","1","34796"
"Utah","Cities","Price","1","0","0","1","0","0","0","2","0","0","0","8589"
"Utah","Cities","Provo","1","0","0","0","0","0","0","0","0","0","1","116937"
"Utah","Cities","Roosevelt","1","0","1","1","0","0","0","0","0","3","0","6404"
"Utah","Cities","Roy","1","1","0","0","0","0","0","0","1","1","0","37810"
"Utah","Cities","Salt Lake City","3","1","1","0","0","0","0","0","3","0","2","190246"
"Utah","Cities","South Jordan","0","1","0","0","0","0","0","0","1","0","0","57593"
"Utah","Cities","South Salt Lake","0","0","1","0","0","0","0","0","0","1","0","24595"
"Utah","Cities","St. George","2","1","0","0","0","0","0","2","1","0","0","76427"
"Utah","Cities","Tooele","0","1","0","0","0","0","0","1","0","0","0","32241"
"Utah","Cities","West Valley","3","0","0","1","0","0","0","1","3","0","0","133373"
"Utah","Cities","Woods Cross","2","0","0","0","0","0","0","0","1","0","1","10343"
"Utah","Universities and Colleges","University of Utah","3","0","0","0","0","0","0","1","0","0","2","32388"
"Utah","Universities and Colleges","""Utah State University, Logan""","0","0","1","0","0","0","0","0","0","0","1","28786"
"Utah","Metropolitan Counties","Salt Lake County Unified Police Department","0","1","1","0","0","0","0","1","1","0","0","0"
"Utah","Metropolitan Counties","Tooele","4","0","0","0","1","0","0","1","3","0","1","0"
"Utah","Metropolitan Counties","Utah","1","0","0","0","0","0","0","1","0","0","0","0"
"Utah","Metropolitan Counties","Washington","1","0","1","0","0","0","0","0","1","0","1","0"
"Utah","Nonmetropolitan Counties","Carbon","3","0","0","0","0","0","0","1","0","2","0","0"
"Utah","Nonmetropolitan Counties","Emery","0","1","0","0","0","0","0","0","1","0","0","0"
"Utah","Nonmetropolitan Counties","Summit","1","0","0","0","0","0","0","0","0","1","0","0"
"Utah","Nonmetropolitan Counties","Uintah","2","0","0","0","0","0","0","0","1","1","0","0"
"Utah","State Police Agencies","Utah Highway Patrol","2","0","1","3","0","0","0","2","1","2","1","0"
"Utah","Other Agencies","Parks and Recreation","1","0","0","0","0","0","0","0","1","0","0","0"
"Utah","Other Agencies","Utah Transit Authority","2","0","0","0","0","0","0","0","0","2","0","0"
"Vermont","Cities","Bennington","1","0","0","0","0","0","0","0","0","0","1","15492"
"Vermont","Cities","Burlington","2","0","1","0","0","0","0","0","1","1","1","42235"
"Vermont","Cities","Castleton","0","0","1","0","0","0","0","0","0","0","1","4649"
"Vermont","Cities","Colchester","1","0","0","0","0","0","0","0","1","0","0","17288"
"Vermont","Cities","Morristown","1","0","0","0","0","0","0","0","0","1","0","5369"
"Vermont","Cities","South Burlington","0","1","0","0","0","0","0","0","0","0","1","18549"
"Vermont","Cities","Springfield","1","0","0","0","0","0","0","0","0","0","1","9259"
"Vermont","Cities","St. Albans","1","0","0","0","0","0","0","0","1","0","0","6888"
"Vermont","Universities and Colleges","University of Vermont","1","0","0","0","0","0","0","0","0","0","1","13098"
"Vermont","State Police Agencies",""" State Police, St. Albans""","0","0","1","0","0","0","0","0","1","0","0","0"
"Virginia","Cities","Bedford","1","0","1","0","0","0","0","0","0","0","2","5894"
"Virginia","Cities","Bristol","0","0","1","0","0","0","0","1","0","0","0","17641"
"Virginia","Cities","Charlottesville","1","0","0","0","0","0","0","0","1","0","0","44187"
"Virginia","Cities","Chesapeake","4","2","0","0","0","0","0","2","0","2","2","230577"
"Virginia","Cities","Christiansburg","1","0","0","0","0","0","0","0","0","0","1","21581"
"Virginia","Cities","Danville","0","0","1","0","0","0","0","1","0","0","0","43133"
"Virginia","Cities","Farmville","1","0","0","0","0","0","0","0","1","0","0","8142"
"Virginia","Cities","Galax","0","0","0","1","0","0","0","0","0","0","1","6870"
"Virginia","Cities","Hampton","1","0","1","0","0","0","0","1","0","1","0","136949"
"Virginia","Cities","Harrisonburg","3","0","1","0","0","0","0","1","2","0","1","51767"
"Virginia","Cities","Hopewell","0","1","0","0","0","0","0","0","0","1","0","22305"
"Virginia","Cities","Manassas","1","0","0","0","0","0","0","0","0","1","0","41512"
"Virginia","Cities","Manassas Park","0","1","0","0","0","0","0","1","0","0","0","16332"
"Virginia","Cities","Newport News","1","1","2","0","0","0","0","0","1","3","0","181074"
"Virginia","Cities","Norfolk","3","3","1","0","0","0","0","0","5","1","1","247303"
"Virginia","Cities","Poquoson","1","0","0","0","0","0","0","1","0","0","0","12108"
"Virginia","Cities","Portsmouth","3","0","0","0","0","0","0","0","0","2","1","97018"
"Virginia","Cities","Radford","0","0","1","0","0","0","0","0","1","0","0","16810"
"Virginia","Cities","Richmond","0","0","0","1","0","0","0","0","1","0","0","212830"
"Virginia","Cities","Roanoke","1","0","0","0","0","0","0","0","1","0","0","97927"
"Virginia","Cities","Suffolk","3","0","0","0","0","0","0","0","1","2","0","85475"
"Virginia","Cities","Virginia Beach","3","2","0","0","0","0","0","1","1","1","2","450687"
"Virginia","Cities","West Point","1","0","0","0","0","0","0","0","1","0","0","3311"
"Virginia","Cities","Woodstock","1","0","0","0","0","0","0","0","1","0","0","5193"
"Virginia","Universities and Colleges","Christopher Newport University","1","0","0","0","0","0","0","0","0","1","0","5186"
"Virginia","Universities and Colleges","George Mason University","0","3","0","0","0","0","0","1","0","2","0","32961"
"Virginia","Universities and Colleges","James Madison University","0","0","0","1","0","0","0","1","0","0","0","19927"
"Virginia","Universities and Colleges","University of Richmond","1","0","0","0","0","0","0","0","0","0","1","4361"
"Virginia","Universities and Colleges","Virginia Commonwealth University","0","0","0","1","0","0","0","0","1","0","0","31445"
"Virginia","Universities and Colleges","Virginia Military Institute","1","0","0","0","0","0","0","1","0","0","0","1664"
"Virginia","Metropolitan Counties","Albemarle County Police Department","7","2","0","1","0","0","0","1","5","2","2","0"
"Virginia","Metropolitan Counties","Amherst","1","0","0","0","0","0","0","0","0","1","0","0"
"Virginia","Metropolitan Counties","Appomattox","0","1","0","0","0","0","0","0","0","0","1","0"
"Virginia","Metropolitan Counties","Arlington County Police Department","1","0","1","0","0","0","0","1","0","1","0","0"
"Virginia","Metropolitan Counties","Chesterfield County Police Department","1","1","0","0","0","0","0","2","0","0","0","0"
"Virginia","Metropolitan Counties","Clarke","1","0","0","0","0","0","0","1","0","0","0","0"
"Virginia","Metropolitan Counties","Fairfax County Police Department","7","5","0","1","0","0","0","3","1","5","4","0"
"Virginia","Metropolitan Counties","Fluvanna","1","0","0","1","0","0","0","0","0","1","1","0"
"Virginia","Metropolitan Counties","Gloucester","1","1","0","0","0","0","0","0","0","0","2","0"
"Virginia","Metropolitan Counties","Henrico County Police Department","2","3","0","0","0","0","0","0","4","0","1","0"
"Virginia","Metropolitan Counties","James City County Police Department","0","1","0","0","0","0","0","0","1","0","0","0"
"Virginia","Metropolitan Counties","Loudoun","2","1","0","0","0","0","0","2","0","1","0","0"
"Virginia","Metropolitan Counties","Powhatan","1","0","0","0","0","0","0","1","0","0","0","0"
"Virginia","Metropolitan Counties","Prince George County Police Department","1","0","0","0","0","0","0","0","1","0","0","0"
"Virginia","Metropolitan Counties","Rockingham","1","0","0","0","0","0","0","0","0","1","0","0"
"Virginia","Metropolitan Counties","Spotsylvania","2","1","1","0","0","0","0","3","0","1","0","0"
"Virginia","Metropolitan Counties","York","2","0","0","0","0","0","0","1","0","1","0","0"
"Virginia","Nonmetropolitan Counties","Carroll","1","0","0","0","0","0","0","0","0","1","0","0"
"Virginia","Nonmetropolitan Counties","Cumberland","1","0","0","0","0","0","0","0","0","0","1","0"
"Virginia","Nonmetropolitan Counties","King George","0","1","0","0","0","0","0","0","0","1","0","0"
"Virginia","Nonmetropolitan Counties","Louisa","1","0","0","0","0","0","0","1","0","0","0","0"
"Virginia","Nonmetropolitan Counties","Orange","2","0","0","0","0","0","0","1","0","0","1","0"
"Virginia","Nonmetropolitan Counties","Westmoreland","1","0","0","0","0","0","0","0","0","0","1","0"
"Virginia","State Police Agencies","""State Police, Buchanan County""","0","0","1","0","0","0","0","1","0","0","0","0"
"Washington","Cities","Aberdeen","3","0","0","1","0","0","0","1","1","0","2","16408"
"Washington","Cities","Auburn","5","1","0","3","0","0","1","1","1","4","4","74565"
"Washington","Cities","Bellevue","0","1","0","0","0","0","0","1","0","0","0","127678"
"Washington","Cities","Bellingham","4","0","4","2","0","0","0","2","5","3","0","82645"
"Washington","Cities","Burien","0","1","0","0","0","0","0","1","0","0","0","49822"
"Washington","Cities","Cheney","3","0","0","0","0","0","0","1","1","0","1","11117"
"Washington","Cities","Clarkston","1","0","0","0","0","0","0","0","1","0","0","7295"
"Washington","Cities","Covington","0","1","0","0","0","0","0","0","1","0","0","18526"
"Washington","Cities","Des Moines","4","1","0","0","0","0","0","0","1","2","2","30684"
"Washington","Cities","Everett","1","1","2","2","0","0","0","2","1","1","2","105129"
"Washington","Cities","Federal Way","3","4","4","0","0","0","0","1","3","3","4","92741"
"Washington","Cities","Ferndale","1","1","0","0","0","0","0","1","1","0","0","12173"
"Washington","Cities","Fife","0","0","0","1","0","1","0","0","1","1","0","9380"
"Washington","Cities","Granite Falls","1","0","0","0","0","0","0","1","0","0","0","3435"
"Washington","Cities","Hoquiam","1","0","0","0","0","0","0","1","0","0","0","8472"
"Washington","Cities","Kalama","1","0","0","0","0","0","0","0","0","1","0","2316"
"Washington","Cities","Kelso","4","0","0","0","0","0","0","1","1","1","1","11802"
"Washington","Cities","Kenmore","0","0","0","1","0","0","0","1","0","0","0","21531"
"Washington","Cities","Kent3","8","0","1","0","0","0","0","0","5","2","2","124359"
"Washington","Cities","Lacey","0","1","0","0","0","0","0","0","0","0","1","44298"
"Washington","Cities","Lakewood","3","0","0","0","0","0","0","1","0","0","2","59057"
"Washington","Cities","Maple Valley","0","0","1","0","0","0","0","0","0","1","0","24644"
"Washington","Cities","Mercer Island","0","1","0","0","0","0","0","0","1","0","0","23969"
"Washington","Cities","Mill Creek","0","0","0","0","0","1","0","0","0","1","0","18806"
"Washington","Cities","Milton","0","0","1","0","0","0","0","0","1","0","0","7076"
"Washington","Cities","Mount Vernon","0","1","0","0","0","0","0","0","0","0","1","32450"
"Washington","Cities","Napavine","1","0","0","0","0","0","0","0","0","0","1","1766"
"Washington","Cities","Normandy Park","2","0","0","0","0","0","0","1","0","1","0","6556"
"Washington","Cities","Oak Harbor","1","0","0","0","0","0","0","0","0","1","0","22288"
"Washington","Cities","Olympia","0","0","0","1","0","0","0","0","0","1","0","48046"
"Washington","Cities","Omak","0","0","1","1","1","0","0","2","1","0","0","4801"
"Washington","Cities","Orting","1","0","0","0","0","0","0","0","0","0","1","6913"
"Washington","Cities","Pacific","1","0","0","0","0","0","0","1","0","0","0","6911"
"Washington","Cities","Pasco","0","0","0","0","1","0","0","0","0","1","0","67099"
"Washington","Cities","Port Townsend","1","1","1","0","0","0","0","1","0","1","1","9112"
"Washington","Cities","Pullman","2","0","0","0","0","0","0","2","0","0","0","31895"
"Washington","Cities","Redmond","1","0","0","0","0","0","0","0","1","0","0","57263"
"Washington","Cities","Renton","10","2","0","1","0","0","0","2","4","2","5","96657"
"Washington","Cities","Seattle","50","14","14","6","3","2","0","19","23","29","18","642814"
"Washington","Cities","Sedro Woolley","1","0","0","0","0","0","0","0","0","1","0","10652"
"Washington","Cities","Shelton","0","0","0","1","0","0","0","0","1","0","0","9780"
"Washington","Cities","Shoreline","2","0","0","0","0","0","0","0","0","0","2","54762"
"Washington","Cities","Spokane","1","0","1","0","0","0","0","1","0","0","1","209524"
"Washington","Cities","Spokane Valley","1","0","0","1","0","0","0","0","1","1","0","90835"
"Washington","Cities","Sunnyside","1","0","0","1","0","0","0","1","0","0","1","16099"
"Washington","Cities","Tacoma","3","0","2","0","0","0","0","2","0","3","0","203226"
"Washington","Cities","Tukwila","1","0","0","0","0","0","0","1","0","0","0","19765"
"Washington","Cities","Tumwater","1","0","0","0","0","0","0","0","0","0","1","18343"
"Washington","Cities","Vancouver","5","0","3","0","0","0","0","2","5","0","1","166535"
"Washington","Cities","Washougal","0","1","0","0","0","0","0","0","0","1","0","14733"
"Washington","Cities","Wenatchee","1","0","0","1","0","0","0","0","0","1","1","32677"
"Washington","Cities","Yakima","1","0","1","0","0","0","0","1","0","0","1","93589"
"Washington","Universities and Colleges","Eastern Washington University","1","0","0","0","0","0","0","1","0","0","0","12587"
"Washington","Universities and Colleges","University of Washington","3","2","0","0","0","0","0","0","2","0","3","43485"
"Washington","Universities and Colleges","""Washington State University, Pullman""","0","0","1","0","0","0","0","0","0","0","1","27679"
"Washington","Universities and Colleges","Western Washington University","0","0","1","0","0","0","0","0","1","0","0","14833"
"Washington","Metropolitan Counties","Benton","0","0","0","0","1","0","0","1","0","0","0","0"
"Washington","Metropolitan Counties","Chelan","0","2","0","0","0","0","0","0","1","1","0","0"
